Slug,Nome do Produto,Descrição Bruta,URL da Imagem,Descrição Limpa
pulseira-personalizada-pulseira-spotify,Pulseira Personalizada &#8211; Pulseira Spotify,"<ul>
<li>Pulseira Personalizada &#8211; Pulseira Spotify</li>
<li>Prata 925</li>
<li> Tam: 16cm</li>
<li>Tamanho do pingente &#8211; 3cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/02/spotify.jpeg,Pulseira Personalizada &#8211; Pulseira Spotify Prata 925 Tam: 16cm Tamanho do pingente &#8211; 3cm &nbsp;
pingente-medalha-duplinha-de-menina-e-menino,Pingente Medalha Duplinha de Menina e Menino,"<ul>
<li>Pingente Medalha Duplinha de Menina e Menino</li>
<li>Prata 925</li>
<li>Pingente 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/02/WhatsApp-Image-2023-02-01-at-14.04.31.jpeg,Pingente Medalha Duplinha de Menina e Menino Prata 925 Pingente 15mm &nbsp;
pingente-vovo-e-vovo-separados,Pingente Vovó e Vovô (Separados),"<ul>
<li>Pingente Vovó e Vovô (Separados)</li>
<li>Prata 925</li>
<li>Pingente 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/02/WhatsApp-Image-2023-02-01-at-13.57.58-1.jpeg,Pingente Vovó e Vovô (Separados) Prata 925 Pingente 15mm &nbsp;
pingente-medalha-personalizada-famili,Pingente Medalha Personalizada &#8211; Família,"<ul>
<li>Pingente Personalizado &#8211; Família</li>
<li>Prata 925</li>
<li>Medalha 18mm</li>
<li><strong><em>NA DESCRIÇÃO DE COMO VOCÊ QUER, FAÇA COMO NO EXEMPLO &#8211; COLOQUE AS INICIAIS DE ACORDO COM A ORDEM QUE QUER NA MEDALHA: (A &#8211; Mãe, D &#8211; Pai, K &#8211; Filha)</em></strong></li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/02/IMG_8978-scaled-2.jpg,"Pingente Personalizado &#8211; Família Prata 925 Medalha 18mm NA DESCRIÇÃO DE COMO VOCÊ QUER, FAÇA COMO NO EXEMPLO &#8211; COLOQUE AS INICIAIS DE ACORDO COM A ORDEM QUE QUER NA MEDALHA: (A &#8211; Mãe, D &#8211; Pai, K &#8211; Filha) &nbsp;"
pingente-patinha-personalizada,Pingente Patinha Personalizada,"<ul>
<li>Pingente Patinha Personalizada</li>
<li>Prata 925</li>
<li>Tamanho: 14mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/02/323C7429-78C0-43E0-ACA3-4854B15EAB3C-scaled-1.jpeg,Pingente Patinha Personalizada Prata 925 Tamanho: 14mm &nbsp;
pingente-pandeiro,Pingente &#8220;Pandeiro&#8221;,"<ul>
<li>Pingente &#8220;Pandeiro&#8221;</li>
<li>Prata 925</li>
<li>Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/06F6574C-FDA5-44B2-A60E-C5A01DC4F2EB-scaled.jpeg,Pingente &#8220;Pandeiro&#8221; Prata 925 Medalha 15mm &nbsp;
pingente-deixa-a-vida-me-levar,Pingente &#8220;Deixa a vida me levar&#8221;,"<ul>
<li>Pingente &#8220;Deixa a vida me levar&#8221;</li>
<li>Prata 925</li>
<li>Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2023/01/E3846738-FFA6-4F57-AA3D-9F0CA526F85D-2-scaled.jpeg,Pingente &#8220;Deixa a vida me levar&#8221; Prata 925 Medalha 15mm &nbsp;
escapulario-plaquinha-cruz-e-coracao,Escapulário plaquinha cruz e coração,"<ul>
<li>Escapulário plaquinha cruz e coração</li>
<li>Prata 925</li>
<li>Corrente veneziana 60 cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2022/12/thumbnail_122BF5DD-A2FA-45EA-B39D-3C7A5A05FAA3.jpg,Escapulário plaquinha cruz e coração Prata 925 Corrente veneziana 60 cm
pingente-personalizavel-letrinha-data,Pingente Personalizavel &#8211; Letrinha + Data,"<ul>
<li>Pingente Personalizavel &#8211; Letrinha + Data</li>
<li>Prata 925</li>
<li>Pingente Medalha 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2022/11/thumbnail_37881932-2E52-4D4D-AE69-792769E13101.jpg,Pingente Personalizavel &#8211; Letrinha + Data Prata 925 Pingente Medalha 15mm &nbsp;
pulseira-plaquinha-olhos,Pulseira Plaquinha Olhos,"<ul>
<li>Pulseira Plaquinha Olhos</li>
<li>Prata 925</li>
<li>Tamanho da Corrente &#8211; 16cm</li>
<li>Tamanho da Plaquinha &#8211; 23mm X 0,5mm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2024/02/WhatsApp-Image-2025-03-19-at-21.23.243.jpeg,"Pulseira Plaquinha Olhos Prata 925 Tamanho da Corrente &#8211; 16cm Tamanho da Plaquinha &#8211; 23mm X 0,5mm"
pingentes-encaixe-coracao-digital-o-amor-tudo-sofre-tudo-crer,"Pingentes Encaixe Coração Digital + &#8220;O Amor Tudo Sofre, Tudo Crer&#8221;","<ul>
<li>Pingentes Encaixe Coração Digital + &#8220;O Amor Tudo Sofre, Tudo Crer&#8221;</li>
<li>Prata 925</li>
<li>Tamanho das Plaquinhas: 10mm X 15mm</li>
<li>Apenas os dois Pingentes</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/05/a6ffef48-6216-42ba-937a-f8ee36ef3537.jpg,"Pingentes Encaixe Coração Digital + &#8220;O Amor Tudo Sofre, Tudo Crer&#8221; Prata 925 Tamanho das Plaquinhas: 10mm X 15mm Apenas os dois Pingentes"
pingente-duplo-foto-plaquinha-pingente-coracao-iniciais,Pingente Duplo Foto Plaquinha + Pingente Coração Iniciais,"<ul>
<li>Pingente Duplo Foto Plaquinha + Pingente Coração Iniciais</li>
<li>Prata 925</li>
<li>Tamanho da Plaquinha &#8211; 22mm x 0,6mm</li>
<li>Tamanho do Coração &#8211; 8mm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/05/2ae94ef1-905e-4dd3-924f-3c493834ea07.jpg,"Pingente Duplo Foto Plaquinha + Pingente Coração Iniciais Prata 925 Tamanho da Plaquinha &#8211; 22mm x 0,6mm Tamanho do Coração &#8211; 8mm"
chaveiro-por-onde-for-quero-ser-seu-par-iniciais,"Chaveiro &#8220;Por Onde For, Quero Ser Seu Par&#8221; + Iniciais","<ul>
<li>Chaveiro &#8220;Por Onde For, Quero Ser Seu Par&#8221; + Iniciais</li>
<li>Prata 925</li>
<li>Tamanho do Chaveiro &#8211; 25mm</li>
<li>Tamanho das Medalhinhas &#8211; 9mm</li>
<li>OBS: o valor do produto é referente ao par de chaveiro (2 unidades)</li>
<li>OBS: somente os pingentes são de prata, a argola do chaveiro é de aço inoxidável</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/05/1317a8ee-5790-44ef-9b88-1a6b2cdecea2.jpg,"Chaveiro &#8220;Por Onde For, Quero Ser Seu Par&#8221; + Iniciais Prata 925 Tamanho do Chaveiro &#8211; 25mm Tamanho das Medalhinhas &#8211; 9mm OBS: o valor do produto é referente ao par de chaveiro (2 unidades) OBS: somente os pingentes são de prata, a argola do chaveiro é de aço inoxidável"
cordao-3-coracoes-e-2-filhos-vazados,Cordão 3 corações e 2 filhos vazados,"<ul>
<li>Cordão 3 corações e 2 filhos vazados</li>
<li>Prata 925</li>
<li>Tamanho dos pingentes &#8211; 13mm</li>
<li>Corrente: 45cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2025/04/IMG_8204-scaled.jpg,Cordão 3 corações e 2 filhos vazados Prata 925 Tamanho dos pingentes &#8211; 13mm Corrente: 45cm &nbsp;
pulseira-cartier-pingente-foto-coracaozinho,Pulseira Cartier Pingente Foto + Coraçãozinho,"<ul>
<li>Pulseira Cartier Pingente Foto + Coraçãozinho</li>
<li>Prata 925</li>
<li>Tamanho do Pingente &#8211; 12mm</li>
<li>Tamanho da Pulseira &#8211; 16cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/04/b7e8b64e-e650-4c5d-8993-30665232beee.jpg,Pulseira Cartier Pingente Foto + Coraçãozinho Prata 925 Tamanho do Pingente &#8211; 12mm Tamanho da Pulseira &#8211; 16cm
escapulario-mae-significado-infinito-de-amor-foto-coracaozinho-dia-das-maes,"Escapulário &#8211; &#8220;Mãe, Significado Infinito de Amor&#8221; + Foto + Coraçãozinho Dia das Mães","<ul>
<li>Escapulário &#8211; &#8220;Mãe, Significado Infinito de Amor&#8221; &#8211; Dia das Mães</li>
<li>Prata 925</li>
<li>Tamanho dos Pingentes &#8211; 15mm</li>
<li>Corrente Veneziana</li>
<li>Tamanho da Corrente &#8211; 60cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/04/Snapseed-scaled.jpeg,"Escapulário &#8211; &#8220;Mãe, Significado Infinito de Amor&#8221; &#8211; Dia das Mães Prata 925 Tamanho dos Pingentes &#8211; 15mm Corrente Veneziana Tamanho da Corrente &#8211; 60cm"
escapulario-fotografia-salmos-1273-dia-das-maes,Escapulário Fotografia + Salmos 127:3&#8243; &#8211; Dia das Mães,"<ul>
<li>Escapulário Fotografia + Salmos 127:3&#8243; &#8211; Dia das Mães</li>
<li>Prata 925</li>
<li>Tamanho dos Pingentes &#8211; 15mm</li>
<li>Corrente Veneziana</li>
<li>Tamanho da Corrente &#8211; 60cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/04/f643bde8-ceba-44f0-8426-2afb0db677cf-1.jpg,Escapulário Fotografia + Salmos 127:3&#8243; &#8211; Dia das Mães Prata 925 Tamanho dos Pingentes &#8211; 15mm Corrente Veneziana Tamanho da Corrente &#8211; 60cm
colar-salmos-1273-pingente-filhos,Colar &#8220;Salmos 127:3&#8221; + Pingente Filhos,"<ul>
<li>Colar &#8220;Salmos 127:3&#8221; + Pingente Filhos</li>
<li>Prata 925</li>
<li>Tamanho da Plaquinha &#8211; 15mm</li>
<li>Tamanho do Pingente Filho &#8211; 9mm</li>
<li>Corrente montagem, pingente fixo</li>
<li>Tamanho da Corrente &#8211; 45cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/04/a0682979-5513-47cb-af8c-89d71d3c5b60.jpg,"Colar &#8220;Salmos 127:3&#8221; + Pingente Filhos Prata 925 Tamanho da Plaquinha &#8211; 15mm Tamanho do Pingente Filho &#8211; 9mm Corrente montagem, pingente fixo Tamanho da Corrente &#8211; 45cm"
berloque-duplo-memories-eu-so-sei-que-a-vida-e-mais-colorida-com-voce-colecao-jorge-e-mateus,Berloque Duplo Memories “Eu Só Sei Que a Vida É Mais Colorida Com Você&#8221; – Coleção Jorge e Mateus,"<ul>
<li>Berloque Duplo Memories &#8220;Eu Só Sei Que a Vida É Mais Colorida Com Você&#8221; &#8211; Coleção Jorge e Mateus</li>
<li>Prata 925</li>
<li>NECESSÁRIO QUE SEJA UMA FOTO NÍTIDA, quanto mais nítida mais bonita fica a peça</li>
<li>Caso não consiga anexar a foto no site, entraremos em contato com você para nos enviar.</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/03/IMG_5612_jpg.jpeg,"Berloque Duplo Memories &#8220;Eu Só Sei Que a Vida É Mais Colorida Com Você&#8221; &#8211; Coleção Jorge e Mateus Prata 925 NECESSÁRIO QUE SEJA UMA FOTO NÍTIDA, quanto mais nítida mais bonita fica a peça Caso não consiga anexar a foto no site, entraremos em contato com você para nos enviar."
escapulario-amor-do-rio,Escapulário Amor do Rio,"<ul>
<li>Escapulário Amor do Rio</li>
<li>Prata 925</li>
<li>Tamanho dos Pingentes &#8211; 18mm</li>
<li>Corrente Veneziana &#8211; V15</li>
<li>Tamanho da Corrente &#8211; 60cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/02/IMG_4011_jpg-scaled.jpeg,Escapulário Amor do Rio Prata 925 Tamanho dos Pingentes &#8211; 18mm Corrente Veneziana &#8211; V15 Tamanho da Corrente &#8211; 60cm
pingente-7mm-inicial-coracao,Pingente 7mm Inicial + Coração,"<ul>
<li>Pingente 7mm Inicial + Coração</li>
<li>Prata 925</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/01/IMG_2144_jpg-scaled.jpeg,Pingente 7mm Inicial + Coração Prata 925
pingente-duplo-medalha-pingente-organico,Pingente Duplo &#8211; Medalha + Pingente Orgânico,"<ul>
<li>Pingente Duplo &#8211; Medalha + Pingente Orgânico</li>
<li>Prata 925</li>
<li>Tamanho da Medalha Maior &#8211; 15mm</li>
<li>Tamanho do Pingente Menor &#8211; 9mm</li>
<li>Apenas os Pingentes</li>
<li>PS: as estrelas não fazem parte do designer, é necessário enviar a imagem correta e com todas as informações</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/01/IMG_1963.jpeg,"Pingente Duplo &#8211; Medalha + Pingente Orgânico Prata 925 Tamanho da Medalha Maior &#8211; 15mm Tamanho do Pingente Menor &#8211; 9mm Apenas os Pingentes PS: as estrelas não fazem parte do designer, é necessário enviar a imagem correta e com todas as informações"
escapulario-foto-frase-plaquinha-com-recortes-nas-laterais,Escapulário Foto + Frase &#8211; Plaquinha com Recortes Nas Laterais,"<ul>
<li>Escapulário Foto + Frase &#8211; Plaquinha com Recortes Nas Laterais</li>
<li>Prata 925</li>
<li>Tamanho dos Pigentes &#8211; 13mm x 10mm</li>
<li>Corrente Veneziana</li>
<li>Tamanho da Corrente &#8211; 60cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/01/unnamed-2.png,Escapulário Foto + Frase &#8211; Plaquinha com Recortes Nas Laterais Prata 925 Tamanho dos Pigentes &#8211; 13mm x 10mm Corrente Veneziana Tamanho da Corrente &#8211; 60cm
chaveiro-personalizado-casa-iniciais,Chaveiro Personalizado Casa + Iniciais,"<ul>
<li>Chaveiro Personalizado Casa + Iniciais</li>
<li>Prata 925</li>
</ul>
<p>OBS: o aro do chaveiro não é prata, é aço</p>
",https://useupvix.com.br/wp-content/uploads/2025/01/IMG_5083.jpeg,"Chaveiro Personalizado Casa + Iniciais Prata 925 OBS: o aro do chaveiro não é prata, é aço"
pingente-triangular-sol-e-mar,Pingente Triangular &#8220;Sol e Mar&#8221;,"<ul>
<li>Pingente Triangular &#8220;Sol e Mar&#8221;</li>
<li>Prata 925</li>
<li>Tamanho do Pingente &#8211; 18mm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/01/IMG_0537_jpg.jpeg,Pingente Triangular &#8220;Sol e Mar&#8221; Prata 925 Tamanho do Pingente &#8211; 18mm
pingente-cauda-de-sereia-triangular,Pingente Cauda de Sereia Triangular,"<ul>
<li>Pingente Cauda de Sereia Triangular</li>
<li>Prata 925</li>
<li>Tamanho do Pingente &#8211; 18mm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/01/IMG_0318_jpg.jpeg,Pingente Cauda de Sereia Triangular Prata 925 Tamanho do Pingente &#8211; 18mm
escapulario-a-voz-do-mar-fala-com-a-alma,Escapulário &#8220;A voz do mar fala com a alma&#8221;,"<ul>
<li>Escapulário &#8220;A voz do mar fala com a alma&#8221;</li>
<li>Prata 925</li>
<li>Tamanho da Corrente &#8211; 60cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/01/IMG_0320_jpg.jpeg,Escapulário &#8220;A voz do mar fala com a alma&#8221; Prata 925 Tamanho da Corrente &#8211; 60cm
pingente-arraia,Pingente Arraia,"<ul>
<li>Pingente Arraia</li>
<li>Prata 925</li>
<li>Tamanho do Pingente &#8211; 18mm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2025/01/IMG_0130_jpg-scaled.jpeg,Pingente Arraia Prata 925 Tamanho do Pingente &#8211; 18mm
pulseira-iniciais-com-coracao,Pulseira Iniciais com Coração,"<ul>
<li>Pulseira Iniciais com Coração</li>
<li>Prata 925</li>
<li>Tamanho da medalha &#8211; 13mm</li>
<li>Tamanho da Corrente &#8211; 16cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-04-at-18.15.29.jpeg,Pulseira Iniciais com Coração Prata 925 Tamanho da medalha &#8211; 13mm Tamanho da Corrente &#8211; 16cm &nbsp;
brinco-borboleta-origami-grande,Brinco Borboleta Origami &#8211; Grande,"<ul>
<li>Brinco Borboleta Origami &#8211; Grande</li>
<li>Prata 925</li>
<li>Tarraxa</li>
</ul>
<p><strong>PREÇO SUGERIDO DE VENDA</strong>: R$ 69,90</p>
",https://useupvix.com.br/wp-content/uploads/2024/10/IMG_2214-scaled.jpg,"Brinco Borboleta Origami &#8211; Grande Prata 925 Tarraxa PREÇO SUGERIDO DE VENDA : R$ 69,90"
brinco-triangulo-vazado,Brinco Triângulo Vazado,"<ul>
<li>Brinco Triângulo Vazado</li>
<li>Prata 925</li>
<li>Tarraxa</li>
</ul>
<p><strong>PREÇO SUGERIDO DE VENDA</strong>: R$ 75,90</p>
",https://useupvix.com.br/wp-content/uploads/2024/10/IMG_2215-scaled.jpg,"Brinco Triângulo Vazado Prata 925 Tarraxa PREÇO SUGERIDO DE VENDA : R$ 75,90"
trio-de-brinco-perola,Trio de Brinco &#8211; Pérola,"<ul>
<li>Trio de Brinco &#8211; Pérola</li>
<li>Prata 925 + Pérola</li>
<li>Tarraxa</li>
</ul>
<p><strong>PREÇO SUGERIDO DE VENDA</strong>: R$ 109,90</p>
",https://useupvix.com.br/wp-content/uploads/2024/10/IMG_2213-scaled.jpg,"Trio de Brinco &#8211; Pérola Prata 925 + Pérola Tarraxa PREÇO SUGERIDO DE VENDA : R$ 109,90"
trio-de-brincos-borboleta-origami,Trio de Brincos Borboleta Origami,"<ul>
<li>Trio de Brincos Borboleta Origami</li>
<li>Prata 925</li>
<li>Tarraxa</li>
</ul>
<p><strong>PREÇO SUGERIDO DE VENDA</strong>: R$ 129,90</p>
",https://useupvix.com.br/wp-content/uploads/2024/10/IMG_2212-scaled.jpg,"Trio de Brincos Borboleta Origami Prata 925 Tarraxa PREÇO SUGERIDO DE VENDA : R$ 129,90"
corrente-veneziana-v15,Correntes Avulsas Veneziana &#8211; V15,"<ul>
<li>Corrente Veneziana &#8211; V15</li>
<li>Prata 925</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/09/venezianas.jpg,Corrente Veneziana &#8211; V15 Prata 925 &nbsp;
escapulario-personalizado-foto-e-frase,Escapulário Personalizado Foto e Frase,"<ul>
<li>Escapulário Personalizado Foto e Frase</li>
<li>Prata 925</li>
<li>Tamanho das Plaquinhas &#8211; 10mm x 13mm</li>
<li>Corrente Veneziana</li>
<li>Tamanho da Corrente &#8211; 60cm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2024/07/unnamed-16.png,Escapulário Personalizado Foto e Frase Prata 925 Tamanho das Plaquinhas &#8211; 10mm x 13mm Corrente Veneziana Tamanho da Corrente &#8211; 60cm
colar-personalizado-nome-manuscrito-fonte-2,Colar Personalizado &#8211; Nome Manuscrito Fonte 2,"<ul>
<li>Colar Personalizado &#8211; Nome Manuscrito Fonte 2</li>
<li>Prata 925</li>
<li>Tamanho da Corrente &#8211; 45cm</li>
<li>Corrente Veneziana &#8211;</li>
<li>OBS: O padrão desse colar é ir com o coração no meio, mas, caso você opte em ir sem, é só avisar na observação do produto</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-27-at-14.12.05.jpeg,"Colar Personalizado &#8211; Nome Manuscrito Fonte 2 Prata 925 Tamanho da Corrente &#8211; 45cm Corrente Veneziana &#8211; OBS: O padrão desse colar é ir com o coração no meio, mas, caso você opte em ir sem, é só avisar na observação do produto &nbsp;"
pingente-personalizado-tres-coracoes-vazados-nome,Pingente Personalizado &#8211; Três Corações Vazados + Nome,"<ul>
<li>Pingente Personalizado &#8211; Três Corações Vazados + Nome</li>
<li>Prata 925</li>
<li>Tamanho dos Pingentes: 14mm, 17mm e 20mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-26-as-14.00.46_56c82136.jpg,"Pingente Personalizado &#8211; Três Corações Vazados + Nome Prata 925 Tamanho dos Pingentes: 14mm, 17mm e 20mm &nbsp;"
pingente-personalizado-nome-coracao-vazado-amor-maior-do-mundo,Pingente Personalizado &#8211; Nome + Coração Vazado + &#8220;Amor Maior do Mundo&#8221;,"<ul>
<li>Pingente Personalizado &#8211; Nome + Coração Vazado + &#8220;Amor Maior do Mundo&#8221;</li>
<li>Prata 925</li>
<li>Tamanho da Medalha &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-26-as-14.36.17_9ab1354e.jpg,Pingente Personalizado &#8211; Nome + Coração Vazado + &#8220;Amor Maior do Mundo&#8221; Prata 925 Tamanho da Medalha &#8211; 15mm &nbsp;
pingente-personalizado-coracao-preenchido-com-faixas-de-nomes,Pingente Personalizado &#8211; Coração Preenchido Com Faixas de Nomes,"<ul>
<li>Pingente Personalizado &#8211; Coração Preenchido Com Faixas de Nomes</li>
<li>Prata 925</li>
<li>Tamanho do Pingente &#8211; 20mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/coracoes-.jpg,Pingente Personalizado &#8211; Coração Preenchido Com Faixas de Nomes Prata 925 Tamanho do Pingente &#8211; 20mm &nbsp;
colar-criancas-coracao-central,Colar Crianças + Coração Central,"<ul>
<li>Colar Crianças + Coração Central</li>
<li>Prata 925</li>
<li>Corrente 45cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-21-at-17.32.12.jpeg,Colar Crianças + Coração Central Prata 925 Corrente 45cm &nbsp;
pingente-nome-manuscrito-coracaozinho-preenchido-embaixo,Pingente Nome Manuscrito + Coraçãozinho Preenchido Embaixo,"<ul>
<li>Pingente Nome Manuscrito + Coraçãozinho Preenchido Embaixo</li>
<li>Prata 925</li>
<li>Tamanho da Medalha &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-20-at-15.18.19-2.jpeg,Pingente Nome Manuscrito + Coraçãozinho Preenchido Embaixo Prata 925 Tamanho da Medalha &#8211; 15mm &nbsp;
escapulario-fotografia-oval-personalizado,Escapulário Fotografia Oval &#8211; Personalizado,"<ul>
<li>Escapulário Fotografia Oval &#8211; Personalizado</li>
<li>Prata 925</li>
<li>Tam: 2cm cada plaquinha, corrente 60cm.</li>
<li><em>Você tem a opção de colocar uma foto em cada lado, ou uma frase, fica a seu critério</em></li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-20-at-16.08.56.jpeg,"Escapulário Fotografia Oval &#8211; Personalizado Prata 925 Tam: 2cm cada plaquinha, corrente 60cm. Você tem a opção de colocar uma foto em cada lado, ou uma frase, fica a seu critério &nbsp;"
colar-personalizado-dois-coracoes-nomes,Colar Personalizado Dois Corações + Nomes,"<ul>
<li>Colar Personalizado Dois Corações + Nomes</li>
<li>Prata 925</li>
<li>Pingente Fixo</li>
<li>Corrente Veneziana</li>
<li>Tamanho da Corrente &#8211; 45cm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-14-as-16.12.11_2c4a9cca.jpg,Colar Personalizado Dois Corações + Nomes Prata 925 Pingente Fixo Corrente Veneziana Tamanho da Corrente &#8211; 45cm &nbsp;
colar-personalizado-plaquinha-nome-horizontal-coracao-vazado,Colar Personalizado &#8211; Plaquinha Nome Horizontal + Coração Vazado,"<ul>
<li>Colar Personalizado &#8211; Plaquinha Nome Horizontal + Coração Vazado</li>
<li>Prata 925</li>
<li>Pingente Fixo</li>
<li>Tamanho da Plaquinha &#8211; 27mm x 0,7mm</li>
<li>Corrente Veneziana</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-14-as-15.43.53_83a85179.jpg,"Colar Personalizado &#8211; Plaquinha Nome Horizontal + Coração Vazado Prata 925 Pingente Fixo Tamanho da Plaquinha &#8211; 27mm x 0,7mm Corrente Veneziana &nbsp;"
pingente-personalizado-coracao-encaixe-frase-iniciais,Pingente Personalizado Coração Encaixe Frase + Iniciais,"<ul>
<li>Pingente Personalizado Coração Encaixe Frase + Iniciais</li>
<li>Prata 925</li>
<li>Tamanho dos Pingentes &#8211; 15mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-14-as-15.43.54_aac44eb7.jpg,Pingente Personalizado Coração Encaixe Frase + Iniciais Prata 925 Tamanho dos Pingentes &#8211; 15mm &nbsp;
pingente-medalha-lisa-e-coracao-vazado,Pingente Medalha Lisa e Coração Vazado,"<ul>
<li>Pingente Medalha Lisa e Coração Vazado</li>
<li>Prata 925</li>
<li>Tamanho da Medalha &#8211; 15mm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-10-as-15.07.28_b1455801.jpg,Pingente Medalha Lisa e Coração Vazado Prata 925 Tamanho da Medalha &#8211; 15mm
mandala-coracao-vazado-liso,Mandala Coração Vazado &#8211; Liso,"<ul>
<li>Mandala Coração Vazado &#8211; Liso</li>
<li>Prata 925</li>
<li>Tamanho do Pingente &#8211; 18mm</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-10-as-15.07.28_768588e6.jpg,Mandala Coração Vazado &#8211; Liso Prata 925 Tamanho do Pingente &#8211; 18mm
mandala-vazada-lisa,Mandala Vazada Lisa,"<ul>
<li>Mandala Vazada Lisa</li>
<li>Prata 925</li>
</ul>
",https://useupvix.com.br/wp-content/uploads/2024/06/Imagem-do-WhatsApp-de-2024-06-10-as-15.07.26_21d050eb.jpg,Mandala Vazada Lisa Prata 925
marca-pagina-personalizavel,Marca Página &#8211; Personalizável,"<ul>
<li>Marca Página &#8211; Personalizável</li>
<li>Prata 925</li>
<li>Tamanho: 3,5cm</li>
</ul>
<p><strong>PREÇO SUGERIDO DE VENDA:</strong> R$ 109,90</p>
",https://useupvix.com.br/wp-content/uploads/2024/06/WhatsApp-Image-2024-06-07-at-14.35.44.jpeg,"Marca Página &#8211; Personalizável Prata 925 Tamanho: 3,5cm PREÇO SUGERIDO DE VENDA: R$ 109,90"
pingente-medalha-personalizada-filhos-vazados,Pingente Medalha Personalizada &#8211; Filhos Vazados,"<ul>
<li>Pingente Medalha Personalizada &#8211; Filhos Vazados</li>
<li>Prata 925</li>
<li>Tam: 20mm</li>
</ul>
<p>&nbsp;</p>
",https://useupvix.com.br/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-26-at-19.12.15.jpeg,Pingente Medalha Personalizada &#8211; Filhos Vazados Prata 925 Tam: 20mm &nbsp;
